perfume_id,item_name,brand,theme,note,perfumer,gender,tags,url
661840,"气息香氛 Nose Perfumes P.S., 2019",气息香氛,,"榄香脂,红没药,海藻,木兰,香根草,广藿香,雪松,没药,茶叶,麝香,皮革,檀香木,龙涎香,橡木",,,"木质,东方,芳香植物,树脂",https://www.nosetime.com/661840-
367431,"Jinkoh Store  Jinkoh Store Tobacco Noir, 2023",Jinkoh Store,美食东方调,"烤坚果,杏仁,朗姆酒,血橙,辛香料,榛子,烟草,干果,红糖,小茴香,枫树,糖浆,牛奶,威士忌,葡萄,铃兰,龙涎香,玫瑰,苹果,海狸香,愈创木,雪松,安息香脂,阿米香树花,麝香,暹罗,橡木,妥鲁香脂,零陵香豆,安息香,榛子,烟草,干果,红糖,小茴香,枫树,糖浆,牛奶,威士忌,葡萄,铃兰,龙涎香,玫瑰,苹果,海狸香,愈创木,雪松,安息香脂,阿米香树花,麝香,暹罗,橡木,妥鲁香脂,零陵香豆,安息香,烟草,海狸香,愈创木,雪松,安息香脂,阿米香树花,麝香,暹罗,橡木,妥鲁香脂,零陵香豆,安息香",,,"木质,甜,水果,坚果",https://www.nosetime.com/367431-
930762,Portus Cale  Portus Cale Black Edition,Portus Cale,木质东方调,"柑橘,木质香",,,"柑橘,木质,清新",https://www.nosetime.com/930762-
869195,"吉米·周 冰点男士 Jimmy Choo Man Ice, 2017",吉米·周,芳香木质调,"香橼,香柠檬,橘子,苹果,香根草,雪松,广藿香,麝香,降龙涎香醚,橡木苔",Michel Almairac,,"柑橘,木质,麝香,芳香植物",https://www.nosetime.com/869195-
921173,"Alchemist  Alchemist Leather Cloak, 2022",Alchemist,皮革调,"粉红胡椒,香柠檬,皮革,烟草,鼠尾草,朗姆酒,香根草,玫瑰,香草,檀香木,雪松,琥珀,橡木苔,皮革,烟草,鼠尾草,朗姆酒,香根草,玫瑰,香草,檀香木,雪松,琥珀,橡木苔,香草,檀香木,雪松,琥珀,橡木苔",,,"木质,皮革,烟草,芳香植物",https://www.nosetime.com/921173-
225520,"拉佛塔 Lavolta African Romance, 2014",拉佛塔,,"香柠檬,柠檬,玫瑰,檀香木,香草",,,,https://www.nosetime.com/225520-
950899,"罗嘉德芬 图兰朵 Roja Dove Turandot, 2022",罗嘉德芬,花香西普调,"柠檬,香柠檬,醛,苦橙叶,玫瑰,桃子,木兰,天芥菜,不凋花,依兰,黑加仑,泡桐,茉莉,橙花,咖啡,橡木苔,安息香脂,鸢尾花,雪松,劳丹脂,广藿香,开司米木",,,"花香,木质,柑橘,水果",https://www.nosetime.com/950899-
106700,"巴萨瑞尼 琥珀乌木 Baldessarini Ambre Oud, 2017",巴萨瑞尼,木质东方调,"威士忌,苹果,沉香(乌木),皮革,紫罗兰,广藿香,琥珀,橡木,劳丹脂",,,"木质,东方,沉香,威士忌",https://www.nosetime.com/106700-
969218,"Kruidvat Oud Wood & Chinese Pepper, 2024",Kruidvat,辛辣木质调,"沉香(乌木),檀香木,花椒,黑檀红木,零陵香豆,琥珀,香草",,,"木质,沉香,清新辛辣,东方",https://www.nosetime.com/969218-
948545,Bolgherello  Bolgherello Rosae,Bolgherello,,"橘子,绿叶,葡萄柚,橙子,菠萝,茉莉,玫瑰,梨,广藿香,香根草,雪松,琥珀,菠萝,茉莉,玫瑰,梨,广藿香,香根草,雪松,琥珀,广藿香,香根草,雪松,琥珀",,,"柑橘,木质,水果,甜",https://www.nosetime.com/948545-
750593,"漂移 Drift Parfum de Terre Moondance, 2014",漂移,辛辣木质调,"胡椒,雪松,烟草,粉红胡椒,琥珀,麝香,茉莉,干邑白兰地",Jennifer Bove,,"木质,麝香,烟草,清新辛辣",https://www.nosetime.com/750593-
773709,"魅力高跟鞋 Glamour & Heels Maui Waters, 2016",魅力高跟鞋,木质花香调,"风铃草,苹果,柠檬,玫瑰,竹子,茉莉,铃兰,雪松,麝香,琥珀",,,"花香,木质,绿叶,玫瑰",https://www.nosetime.com/773709-
791560,"朱莉安娜·皮斯 Juliana Paes Encanto, 2020",朱莉安娜·皮斯,花香调,"橘子,花香,苹果,棉花,茶叶,麝香,木质香,琥珀",,,"柑橘,脂粉,花香,绿叶",https://www.nosetime.com/791560-
871819,"万物之灵 Anima Mundi Pompeii, 2017",万物之灵,辛辣东方调,"迷迭香,柠檬,香柠檬,雪松,芫荽,天竺葵,鼠尾草,檀香木",Andrea Thero Casotti,,"芳香植物,清新辛辣,木质,草本",https://www.nosetime.com/871819-
504153,"黑鸟 Blackbird Universal Supreme, 2019",黑鸟,,"樱桃,草莓,天芥菜,鸢尾花,雪松,干草,玫瑰,乳香,沉香(乌木),檀香木",Nicole Miller,,"樱桃,脂粉,甜,木质",https://www.nosetime.com/504153-
886171,Khadlaj Perfumes Hareem Al Sultan Silver,Khadlaj Perfumes,,"玫瑰,麝香,依兰,迷迭香,琥珀,沉香(乌木)",,,"黄色花,玫瑰,麝香,甜",https://www.nosetime.com/886171-
561950,"弗雷德里克·哈迪曼 Frederic Haldimann Mon Amour, 2005",弗雷德里克·哈迪曼,花果香美食调,"果香,辛香料,香柠檬,玫瑰,茉莉,铃兰,橙花,焦糖,鸢尾花,皮革",Frederic Haldimann,,"玫瑰,白花,焦糖,甜",https://www.nosetime.com/561950-
185979,唯我芬芳 Essentially Me Amber,唯我芬芳,辛辣东方调,"葛缕子,辛香料,薄荷,百里香,玫瑰,快乐鼠尾草,薰衣草,茉莉,广藿香,香草,劳丹脂,檀香木,焚香,没药",,,"芳香植物,温暖辛辣,清新辛辣,东方",https://www.nosetime.com/185979-
775327,"盖伊福克斯 GUY FOX Nelson, 2022",盖伊福克斯,木质调,"尤加利,小豆蔻,香橼叶,胡椒,杜松,快乐鼠尾草,薰衣草,檀香木,雪松,广藿香",,,"木质,芳香植物,清新辛辣,温暖辛辣",https://www.nosetime.com/775327-
347592,个性如我 I Caratteri L'Onnipotente,个性如我,花香东方调,"龙涎香,橙子,椰子,曼陀罗,天芥菜,雪松,柠檬,铃兰,橡木苔,玫瑰,晚香玉,依兰",,,"白花,柑橘,木质,甜",https://www.nosetime.com/347592-
150863,"弗朗西斯·丹尼 Frances Denney Interlude, 1965",弗朗西斯·丹尼,花香东方调,"东方香料,花香,柑橘,木质香",,,"温暖辛辣,东方,花香,柑橘",https://www.nosetime.com/150863-
700227,荷诺尔佩安 Honore Payan Anthéa,荷诺尔佩安,花香调,花香,,,花香,https://www.nosetime.com/700227-
547161,"小说家 Novellista Rouge Privé, 2020",小说家,花香东方调,"玫瑰,香柠檬,柠檬,牡丹,广藿香,安息香脂,香根草,麝香",,,"玫瑰,花香,东方,温暖辛辣",https://www.nosetime.com/547161-
619364,"洛丽塔 珊瑚花 Lolita Lempicka Fleur de Corail, 2008",洛丽塔,花香东方调,"葡萄柚,香柠檬,鸡蛋花,兰花,琥珀,浮木,麝香",Maurice Roucel,,"花香,柑橘,热带水果,东方",https://www.nosetime.com/619364-
575010,"Nych Perfumes Kamar Sahara, 2022",Nych Perfumes,木质花香调,"香柠檬,葡萄柚,橘子,迷迭香,薰衣草,白色花系,小豆蔻,雪松,琥珀,广藿香,愈创木,檀香木,劳丹脂,麝香,香草",,,"木质,柑橘,芳香植物,东方",https://www.nosetime.com/575010-
721080,"Holika Holika Blooming, 2017",Holika Holika,木质花香调,"柠檬,梨,牡丹,小苍兰,风信子,紫藤,檀香木,麝香",,,"花香,清新,木质,脂粉",https://www.nosetime.com/721080-
812434,"米拉斯卡欧 Mila Schön （Original） Mila Schön (Original), 1981",米拉斯卡欧,木质东方调,"桃子,黑檀红木,草莓,柑橘,康乃馨,玫瑰,公丁香,茉莉,铃兰,橡木苔,麝香,琥珀,檀香木,广藿香,安息香",,,"木质,温暖辛辣,东方,脂粉",https://www.nosetime.com/812434-
838876,查普曼 Cheramy Bouquet émulsion,查普曼,,,,,,https://www.nosetime.com/838876-
519761,"Adam Powell Juicy For Her, 2021",Adam Powell,果香花香调,"菠萝,苹果,西瓜,葡萄柚,梨,荔枝,玫瑰叶,茉莉,椴树花,紫罗兰叶,蜂蜜,树莓,铃兰,麝香,琥珀,雪松",,,"水果,甜,水生,绿叶",https://www.nosetime.com/519761-
100284,"挪威心情 Moods Of Norway Coral 6781, 2015",挪威心情,花果香美食调,"菠萝,芒果花,血橙,海水,雪松,椰子,提亚蕾花",,,"水果,热带水果,甜,椰子",https://www.nosetime.com/100284-
928217,"纯天然天后 Pure Natural Diva Elixir, 2013",纯天然天后,花香调,"桂花,橡木苔,香草,葡萄柚,橘子",Tania Reuben,,"花香,柑橘,水果,苔藓",https://www.nosetime.com/928217-
597629,"布里奥尼 Brioni Brioni, 2009",布里奥尼,馥奇调,"柠檬,香柠檬,香根草,柠檬马鞭草,肉豆蔻,白松香,薰衣草,广藿香,橡木苔,零陵香豆",,,"柑橘,芳香植物,泥土,木质",https://www.nosetime.com/597629-
311576,阿兰·丹尼尔 Alain Daniel French Club,阿兰·丹尼尔,水生木质调,"茶叶,柠檬,香柠檬,希蒂莺,茉莉,檀香木,开司米酮,琥珀,麝香",,,"绿叶,柑橘,木质,脂粉",https://www.nosetime.com/311576-
825593,"型时代 InStyle Sex In The City Lustre, 2000",型时代,花香调,"百合,玫瑰,兰花",,,"白花,玫瑰,花香,柔软辛辣",https://www.nosetime.com/825593-
609919,"伯纳德·卢瓦 Bernard Loiseau Fenouil, 2000",伯纳德·卢瓦,,,,,,https://www.nosetime.com/609919-
801536,"帕高 百万金砖 Rabanne 1 Million, 2008",帕高,辛辣木质调,"橘子,葡萄柚,薄荷,肉桂,辛香料,玫瑰,琥珀,皮革,木质香,广藿香",Christophe Raynaud,,"温暖辛辣,肉桂,柑橘,东方",https://www.nosetime.com/801536-
860025,"黑崖香氛 Blackcliff Parfums Limewood, 2021",黑崖香氛,馥奇调,"青柠,香茅,艾蒿,努特卡柏树,香柠檬,胡椒,快乐鼠尾草,茉莉,香根草,桦木,橡木,广藿香,安息香脂,檀香木",Justin Frederico,,"木质,柑橘,芳香植物,清新辛辣",https://www.nosetime.com/860025-
681086,"麦丝玛拉 麝香 Max Mara Le Parfum Zeste & Musc, 2009",麦丝玛拉,花香东方调,"香柠檬,橘子,胡椒,小苍兰,肉豆蔻,木兰,麝香,雪松",,,"清新辛辣,柑橘,花香,麝香",https://www.nosetime.com/681086-
996497,"巴萨瑞尼 塞舌尔 Baldessarini Del Mar Seychelles Limited Edition, 2009",巴萨瑞尼,芳香木质调,"西瓜,胡椒,当归,烟草,快乐鼠尾草,肉豆蔻,绒面革,愈创木,橡木",,,"清新辛辣,麝香,空气,水生",https://www.nosetime.com/996497-
771919,"劳拉·克劳馥 Lara Croft Lara Croft Tomb Raider, 2001",劳拉·克劳馥,,,,,,https://www.nosetime.com/771919-
208065,"Matin Martin 罗扎女士淡香精 Matin Martin LADY ROZA EAU DE PARFUM, 2021",Matin Martin,花香调,"荔枝,大黄,香柠檬,玫瑰,牡丹,开司米酮,香根草,雪松",,,"玫瑰,花香,木质,水果",https://www.nosetime.com/208065-
247424,埃马努埃尔简 Emmanuelle Jane Gentleman,埃马努埃尔简,辛辣木质调,"香柠檬,血橙,生姜,薰衣草,快乐鼠尾草,胡椒,焚香,广藿香,麝香,雪松,开司米木,香根草",,,"柑橘,温暖辛辣,木质,清新辛辣",https://www.nosetime.com/247424-
581483,"Bodycology Irresistibly Lovely, 2013",Bodycology,果香花香调,"牡丹,草莓",,,"水果,甜,花香,清新",https://www.nosetime.com/581483-
288563,Debaucherous Bath Chocolade Perfume,Debaucherous Bath,美食东方调,"黑巧克力,白巧克力,咸的奶油糖果,香草,琥珀",,,"甜,巧克力,温暖辛辣,奶脂香",https://www.nosetime.com/288563-
891899,"伊克 Eauk Don Paradisae, 2020",伊克,芳香木质调,"苦橙叶,甜椒,皮革,琥珀,桂花,劳丹脂,薰衣草,松树,雪松,琥珀,橡木苔,焚香",,,"木质,东方,温暖辛辣,皮革",https://www.nosetime.com/891899-
597804,"Neglige Perfume Lab Egoism, 2020",Neglige Perfume Lab,果香花香调,"水仙花,茉莉",,,"白花,黄色花,绿叶,花香",https://www.nosetime.com/597804-
800327,伊纳德 Isnard Esperida,伊纳德,柑橘调,"玫瑰,柠檬,葡萄柚,橙子,茉莉,雪松,木兰,橡木苔,香根草,琥珀",,,"柑橘,木质,芳香植物,花香",https://www.nosetime.com/800327-
765059,"传统瑞雅娜 Reyane Tradition Insurrection II Pure, 2013",传统瑞雅娜,芳香木质调,"醋栗叶,香柠檬,苹果,菠萝,桦木,茉莉,广藿香,橡木苔,麝香,琥珀,香草",,,"水果,甜,皮革,清新",https://www.nosetime.com/765059-
706577,格莱菲特 Graphite Graphite Solaris,格莱菲特,,,,,,https://www.nosetime.com/706577-
963091,"生态香氛 EcoParfum Eau de Cologne Одеколон, 2015",生态香氛,,"青柠,柠檬,芫荽,薰衣草,迷迭香,玫瑰,檀香木,烟草,蕨类植物,橡木苔,皮革,麝香",Natalia Svetlaya,,"芳香植物,柑橘,木质,清新辛辣",https://www.nosetime.com/963091-
981702,"调香师弗兰格福特 Fragrifert Parfumeur Gardenia, 1900",调香师弗兰格福特,花香调,"栀子花,琥珀,安息香脂",Gustave Alphonse Fragrifert,,"东方,白花,温暖辛辣",https://www.nosetime.com/981702-
265105,"埃斯特哈齐 吉萨之影 Estoras Shadows Of Giza, 2023",埃斯特哈齐,花香西普调,"香柠檬,希蒂莺,磨石,罗勒,鸢尾根,麝香,茶叶,皮革,广藿香,紫罗兰叶,橡木苔,琥珀",,,"绿叶,泥土,木质,清新辛辣",https://www.nosetime.com/265105-
604628,"水芝澳 H₂O Plus Blue, 2014",水芝澳,花香调,"牡丹,巴西红木,油桃,香柠檬",,,"花香,清新,柑橘,木质",https://www.nosetime.com/604628-
227376,"克里斯坦诺·菲索尔 Cristiano Fissore Cashmere for Men, 2007",克里斯坦诺·菲索尔,,"开司米木,柚木,粉红胡椒,琥珀,雪松,愈创木,麝香,冷杉,香根草,广藿香,香柠檬,生姜",,,"木质,麝香,东方",https://www.nosetime.com/227376-
567353,"DHAMMA PERFUMES NAJUM, 2021",DHAMMA PERFUMES,绿叶花香调,"绿叶,玫瑰,茉莉,木质香,铃兰,麝香,檀香木,雪松",,,"白花,绿叶,麝香,玫瑰",https://www.nosetime.com/567353-
821180,赫克尔斯 Haeckels 1° 24’ 9”E / 51° 23’ 34”N,赫克尔斯,绿叶芳香调,"薰衣草,尤加利,白松香",,,"芳香植物,绿叶,薰衣草,木质",https://www.nosetime.com/821180-
317158,"米卡勒夫 沉香 M. Micallef Aoud, 2003",米卡勒夫,辛辣木质调,"玫瑰,沉香(乌木),藏红花,肉桂,肉豆蔻,檀香木,蜂蜜,广藿香",Jean Claude Astier,,"沉香,温暖辛辣,玫瑰,蜂蜜",https://www.nosetime.com/317158-
726968,"行者凯伦  Karen Walker B +, 2023",行者凯伦,,"柠檬,粉红胡椒,桃子,晚香玉,香草,麝香,桃子,晚香玉,香草,麝香,香草,麝香",,,"水果,晚香玉,香草,脂粉",https://www.nosetime.com/726968-
655627,"马诺斯·基诺肯尼斯 Manos Gerakinis Sillage Galant, 2015",马诺斯·基诺肯尼斯,,"香柠檬,柠檬,茉莉,玫瑰,茉莉,胡椒,香草,广藿香,雪松,乳香",Tilemachos Zeis,,"柑橘,清新辛辣,木质,温暖辛辣",https://www.nosetime.com/655627-
476270,"布鲁玛妮 格雷夫人 Bruno Magli Lady Grey, 2023",布鲁玛妮,辛辣木质调,"粉红胡椒,橙子,香柠檬,茶叶,无花果,木质香,麝香,树脂",,,"柑橘,木质,绿叶,清新辛辣",https://www.nosetime.com/476270-
479185,"Look Labs Cyber, 2021",Look Labs,芳香木质调,"杜松子,柠檬,香柠檬,胡椒,焚香,鸢尾花,松树,檀香木,雪松,琥珀",,,"木质,芳香植物,清新辛辣,柑橘",https://www.nosetime.com/479185-
824228,"Mireille Provence Encanto, 2022",Mireille Provence,木质花香调,"杜松,榄香脂,芫荽,玫瑰花蕾,没药,焚香,鸢尾花,鼠尾草,劳丹脂,琥珀,麝香,香草",,,"芳香植物,东方,树脂,清新辛辣",https://www.nosetime.com/824228-
233620,"奥瑞斯工坊 里维埃拉柚子 Atelier des Ors Pomelo Riviera, 2019",奥瑞斯工坊,柑橘调,"葡萄柚,茉莉,香柠檬,橙花,盐,玫瑰,雪松",Marie Salamagne,,"柑橘,白花,清新辛辣,咸",https://www.nosetime.com/233620-
469869,"天然香氛 Parfumerie Naturelle Sunset Over Santorini, 2010",天然香氛,木质调,"香柠檬,葡萄柚,蜜橘,香根草,檀香木,雪松,零陵香豆,琥珀",Raphael Haury,,"柑橘,木质,芳香植物,东方",https://www.nosetime.com/469869-
422138,"克莱夫•克里斯蒂安 追龙 Clive Christian Chasing the Dragon Euphoric, 2017",克莱夫•克里斯蒂安,花香调,"水仙花,依兰,茉莉",Angela Stavrevska,,"黄色花,白花,木质,甜",https://www.nosetime.com/422138-
539046,"布鲁卡德 番茄叶与黑醋栗 Brocard Listya Tomata i Chernoy Smorodiny (Листья томата и черной смородины), 2017",布鲁卡德,绿叶花香调,"番茄叶,黑加仑,百里香,薄荷,麝香,橙子,茉莉",Michel Gouges,,"芳香植物,清新辛辣,绿叶,水果",https://www.nosetime.com/539046-
535966,"特罗吉克香氛 Aromatologic No. 4, 2015",特罗吉克香氛,木质花香调,"茉莉,琥珀,木质香,动物气息",,,"动物,东方,白花,木质",https://www.nosetime.com/535966-
370823,"伊丽莎白雅顿 绿茶 Elizabeth Arden Green Tea, 1999",伊丽莎白雅顿,芳香柑橘调,"香柠檬,葛缕子,大黄,柠檬,橙子,茶叶,薄荷,茉莉,康乃馨,小茴香,西芹,琥珀,橡木苔,麝香",Francis Kurkdjian,,"柑橘,绿叶,芳香植物,清新辛辣",https://www.nosetime.com/370823-
200843,Essentia Puglia Aqua di Puglia,Essentia Puglia,,"洋甘菊,葡萄柚,盐,玫瑰,雪松",,,"柑橘,玫瑰,木质,草本",https://www.nosetime.com/200843-
323811,独种 One Seed Rain,独种,,,Liz Cook,,,https://www.nosetime.com/323811-
106491,"丹娜 徽章麝香 Dana Insignia Musk, 1986",丹娜,柑橘调,"香柠檬,迷迭香,柠檬,罗勒,茉莉,松树,苦橙叶,芫荽,雪松,苔藓,广藿香,麝香,零陵香豆",,,,https://www.nosetime.com/106491-
504692,Mekkanische Rose Amber,Mekkanische Rose,东方调,龙涎香,,,"东方,动物,树脂",https://www.nosetime.com/504692-
570880,"米克莫伊 奥德乌奇 MIKMOI Aldwych, 2013",米克莫伊,绿叶花香调,"康乃馨,薰衣草,苦艾,广藿香",Michael Coyle,,"芳香植物,温暖辛辣,花香,薰衣草",https://www.nosetime.com/570880-
922071,Pistaché  Pistaché Pistachio Body Mist,Pistaché,,"饼干,开心果",,,"甜,木质,坚果,绿叶",https://www.nosetime.com/922071-
448637,耶路撒冷的本质 Essence of Jerusalem Essence of Jerusalem for Women,耶路撒冷的本质,,,,,,https://www.nosetime.com/448637-
613552,"埃沃伊 EVOY SHELMA, 2018",埃沃伊,,"樱桃,橘子,玫瑰,香槟,脂粉味,鸢尾花,百合,香草,檀香木,木质香,麝香",Tatiana Naumova,,"脂粉,樱桃,木质,甜",https://www.nosetime.com/613552-
721741,"奥伦迪斯马 Aulentissima Men in Roses, 2017",奥伦迪斯马,木质花香调,"玫瑰,茉莉,沉香(乌木),雪松,焚香,麝香,玫瑰,沉香(乌木)",,,"木质,麝香,白花,玫瑰",https://www.nosetime.com/721741-
897808,西班牙学院 Instituto Español Dragon Fire Force,西班牙学院,绿叶芳香调,"柑橘,薰衣草,茴芹,艾蒿,绿叶,愈创木,檀香木,皮革",,,"木质,草本,芳香植物,薰衣草",https://www.nosetime.com/897808-
759073,"Anomalia Paris Jardin Humanistes, 2022",Anomalia Paris,,"铃兰,香柠檬,风信子,橙花,栀子花,含羞草,天芥菜,晚香玉",,,"白花,花香,绿叶,黄色花",https://www.nosetime.com/759073-
895835,"亚历山德拉格鲁克 Alexandra Gluck Pushkinskaya (Пушкинская), 2017",亚历山德拉格鲁克,,"血橙,橘子,鸢尾花,木槿,鸡蛋花,百香果,香草,樱花,梅花,零陵香豆,琥珀,鼠尾草,野玫瑰果",Alexandra Gluck,,"花香,柑橘,鸢尾,东方",https://www.nosetime.com/895835-
724543,野靛 Indigo Wild Zum Mist Lavender,野靛,芳香调,薰衣草,,,"薰衣草,芳香植物,清新辛辣",https://www.nosetime.com/724543-
432138,"手工香氛 Crop I January, 2008",手工香氛,花香东方调,"黑檀红木,香柠檬,玫瑰,秘鲁香脂,安息香脂,劳丹脂,橡木苔,檀香木,麝香",,,"东方,木质,树脂,麝香",https://www.nosetime.com/432138-
378510,"安奴希  Anucci Wave, 1990",安奴希,花香调,"树莓,玫瑰,天竺葵,椰子,牡丹,蜜橘,紫罗兰,桃子,鸢尾花,薄荷,巴西红木,天竺葵,椰子,牡丹,玫瑰,蜜橘,紫罗兰,桃子,鸢尾花,薄荷,巴西红木,蜜橘,紫罗兰,桃子,鸢尾花,薄荷,巴西红木",,,"玫瑰,水果,甜,花香",https://www.nosetime.com/378510-
270612,"我的定义 DefineMe Ariel Disney Princess Parfum, 2020",我的定义,花香东方调,"橙花油,香柠檬,花香,紫丁香,茉莉,椰子,浮木,零陵香豆",,,"花香,白花,清新,柑橘",https://www.nosetime.com/270612-
535435,"安东尼奥·班德拉斯 她的黄金秘密 Antonio Banderas Her Golden Secret, 2013",安东尼奥·班德拉斯,花香东方调,"桃子,苹果,橘子,香柠檬,栀子花,橙花,黑加仑,香草,零陵香豆,麝香,广藿香,雪松",Sonia Constant,,"白花,水果,香草,柑橘",https://www.nosetime.com/535435-
868100,"娇韵诗 活力之水 Clarins Eau Dynamisante, 1987",娇韵诗,西普调,"柠檬,芫荽,葛缕子,橙子,苦橙叶,迷迭香,康乃馨,小豆蔻,百里香,广藿香",Jacques Courtin-Clarins,,"芳香植物,柑橘,清新辛辣,温暖辛辣",https://www.nosetime.com/868100-
831495,"特罗吉克香氛 Aromatologic No. 7, 2015",特罗吉克香氛,芳香木质调,"橡木苔,小豆蔻,柑橘,青柠,巴西红木",,,"柑橘,木质,温暖辛辣,苔藓",https://www.nosetime.com/831495-
552621,"卓丹 属于你 Charles Jourdan Votre, 1978",卓丹,花香调,"醋栗叶,白松香,醛,风信子,辛香料,橘子,英国金盏花,李子,依兰,铃兰,玫瑰,茉莉,树莓,檀香木,雪松,琥珀,麝香",Jean-Louis Sieuzac,,"绿叶,水果,芳香植物,甜",https://www.nosetime.com/552621-
975779,"吻 Kiss Cosmetics Kiss Her, 2006",吻,辛辣芳香调,"无花果叶,兰花,百合,罂粟花,桃花心木,胡椒,麝香,琥珀,皮革",,,"花香,绿叶,清新辛辣,木质",https://www.nosetime.com/975779-
336039,"查姆艾斯妮卡 Charme Essência Diarum Black, 2017",查姆艾斯妮卡,皮革调,"嘉宝果,胡椒,小豆蔻,烟草,零陵香豆,开司米酮,皮革,橡木苔,广藿香,麝香",Fabiano JS,,"皮革,烟草,木质,甜",https://www.nosetime.com/336039-
285097,"布鲁克林之香 Brooklyn Perfume Company Oud, 2014",布鲁克林之香,,,James Peterson,,,https://www.nosetime.com/285097-
679174,"依尼  Elle in Paris, 2024",依尼,果香花香调,"树莓,梨,黑加仑,雪芭冰激凌,木兰,茉莉,玫瑰,麝香,广藿香,木质香,木兰,茉莉,玫瑰,麝香,广藿香,木质香,麝香,广藿香,木质香",,,"水果,麝香,甜,木质",https://www.nosetime.com/679174-
205968,"毕吉姆  Begim Magic Valley, 2022",毕吉姆,,"山丝苗,藏红花,木兰,茉莉,香草,零陵香豆,琥珀,麝香,檀香木,木质香,藏红花,木兰,茉莉,香草,零陵香豆,琥珀,麝香,檀香木,木质香,香草,零陵香豆,琥珀,麝香,檀香木,木质香",,,"香草,沉香,脂粉,东方",https://www.nosetime.com/205968-
707809,"Equality Fragrances Equality. Fragrances equality., 2020",Equality Fragrances,木质东方调,"小豆蔻,乳香,榄香脂,胡萝卜,鸢尾根,紫罗兰,茉莉,铃兰,莎草,檀香木,香草,琥珀,麝香",,,"木质,脂粉,温暖辛辣,东方",https://www.nosetime.com/707809-
427013,"麦莎香氛 Maïssa Parfums Jasmin Mysterieux, 2020",麦莎香氛,绿叶花香调,"柠檬,香柠檬,梨,黑加仑,茉莉,依兰,广藿香,绿叶,香草,麝香",,,"柑橘,白花,水果,香草",https://www.nosetime.com/427013-
536560,"夏利豪 Charriol Royal White, 2013",夏利豪,芳香木质调,"大黄,葡萄柚,玫瑰,紫罗兰,广藿香,香根草,沉香(乌木),橡木苔",Annick Menardo,,"玫瑰,木质,芳香植物,泥土",https://www.nosetime.com/536560-
396920,"阿特林之星 Atrin Star Realism, 2016",阿特林之星,芳香柑橘调,"青柠,迷迭香,香柠檬,白松香,薰衣草,苦橙叶,柑橘,芫荽,菠萝,柏树,雪松,广藿香,胡椒",,,"柑橘,芳香植物,清新辛辣,木质",https://www.nosetime.com/396920-
213015,"蜂群皇后 Queen B Last Night in Paris, 2015",蜂群皇后,,,,,,https://www.nosetime.com/213015-
618934,"香氛One Fragrance One Unisex For Everybody, 2020",香氛One,辛辣东方调,"香柠檬,肉桂,榄香脂",,,"肉桂,温暖辛辣,芳香植物,柑橘",https://www.nosetime.com/618934-
230775,"Khas Oud Perfumes Khas Oud & Perfumes Amber Khas, 2015",Khas Oud Perfumes,东方调,琥珀,,,东方,https://www.nosetime.com/230775-
882470,"蝴蝶 Farfalla Hippie Rose, 2020",蝴蝶,花香东方调,"香柠檬,安息香脂,橙花油,晚香玉,香蜂草",,,"柑橘,清新辛辣,白花,东方",https://www.nosetime.com/882470-
719544,"摩根 点燃我心 Morgan Light My Heart Collection, 2004",摩根,木质花香调,"百香果,葡萄柚,琥珀,睡莲,麝香,檀香木,广藿香",,,"木质,麝香,脂粉,东方",https://www.nosetime.com/719544-
711174,"麝香集 Musk Collection Glamour, 2015",麝香集,,,,,,https://www.nosetime.com/711174-
419511,"House of Atropa  House of Atropa He Is Fish, 2024",House of Atropa,水生木质调,"梨,盐,紫罗兰叶,鸢尾花,海藻,西瓜酮,臭氧",,,"空气,水生,海洋,清新",https://www.nosetime.com/419511-
507397,"Mauzan  Mauzan Santal, 2021",Mauzan,木质东方调,"藏红花,柠檬,橘子,檀香木,雪松,茉莉,麝香,香草,琥珀,檀香木,雪松,茉莉,麝香,香草,琥珀,麝香,香草,琥珀",,,"木质,柑橘,脂粉,温暖辛辣",https://www.nosetime.com/507397-
612969,"Agustin Fernandez Jair Bolsonaro Black Signature, 2024",Agustin Fernandez,芳香柑橘调,"杜松,生姜,香柠檬,天竺葵,薰衣草,鼠尾草,肉豆蔻,小豆蔻,零陵香豆,广藿香,雪松",,,"芳香植物,清新辛辣,温暖辛辣,木质",https://www.nosetime.com/612969-
213445,Executive Shaving 兰诺赫 Executive Shaving Rannoch,Executive Shaving,,"李子,小豆蔻,苦橙,杜松,孜然,玫瑰,肉桂,紫罗兰,天竺葵,沉香(乌木),皮革,雪松,广藿香,零陵香豆",,,"清新辛辣,温暖辛辣,芳香植物,木质",https://www.nosetime.com/213445-
812176,"By Cloud Amaya, 2017",By Cloud,,"菠萝,风信子,铃兰,玫瑰,茉莉,鸢尾根,琥珀,香根草,广藿香,焦糖",,,"白花,玫瑰,泥土,木质",https://www.nosetime.com/812176-
941676,"Azalea Parfums Baccarat, 2018",Azalea Parfums,,"茉莉,藏红花,雪松,杏仁,麝香,木质香,龙涎香",,,"木质,东方,温暖辛辣,动物",https://www.nosetime.com/941676-
700335,"Être  Être Fleur de Chance, 2024",Être,,"香柠檬,杜松子,铃兰,依兰,雪松,开司米酮,铃兰,依兰,雪松,开司米酮,雪松,开司米酮",,,"柑橘,白花,清新,绿叶",https://www.nosetime.com/700335-
